bus_n,v_mag,v_ang,p_load,q_load,p_gen,q_gen
5926.0,1.0682737105267344,-47.702854845943065,0.0,-0.0,,
5927.0,0.9914388934295234,-36.50050406703808,-0.0,0.0,,
5928.0,1.017219260006618,-25.724786649248717,-0.0,0.0,,
5929.0,1.0458424974989926,63.886153650037684,0.0,0.0,,
5930.0,1.042525,-28.049117462391212,0.0,0.0,155.19,17.77953081296532
5931.0,1.0092918753581714,-27.49063895336745,53.06,17.4,,
5932.0,1.0334601431101156,-4.28265936690152,22.3,3.1,,
5933.0,1.005804341734763,-48.561247241580595,78.49,18.5,,
5934.0,1.0033209696192513,-1.796927782487592,0.0,0.0,,
5935.0,1.0654578133804782,-21.922345766009208,-0.0,0.0,,
5936.0,1.0193893238252207,-19.383354980692467,0.0,0.0,,
5937.0,1.0449511064176351,-30.228472903399783,-0.0,0.0,,
5938.0,1.0564034706779866,-31.294187503791584,-0.0,-0.0,,
5939.0,1.069978220606197,-23.407244304816036,0.0,-0.0,,
5940.0,1.026879,-14.158652156383935,0.0,0.0,-74.9,9.084656512064559
5941.0,1.051545,50.460743639657906,0.0,0.0,51.2,55.9164866055436
5942.0,1.0380285969691083,-30.17551153570848,5.21,1.7,,
5943.0,1.0061730430082365,12.838738380263116,15.12,7.5,,
5944.0,1.0525032593593837,-25.560717152168497,71.88,21.7,,
5945.0,1.0442273136008662,-47.459853861876226,0.0,-0.0,,
5946.0,1.0212707796876657,-42.551560384160986,0.0,-0.0,,
5947.0,1.053679623874543,-19.559934074174723,0.0,0.0,,
5948.0,1.0215077385538616,-48.58597350247527,57.06,13.3,,
5949.0,1.0186621120388557,2.5104108373398453,160.7,40.3,,
5950.0,0.9989899123130694,-27.054179671620556,24.93,22.9,,
5951.0,1.0202322963428798,-27.35357158861173,-0.0,-0.0,,
5952.0,1.0312003090803599,5.217727034411031,40.34,15.9,,
5953.0,0.9910670381700385,-30.985736970347435,-7.97,6.3,,
5954.0,1.0486066277041104,-16.299525917100592,106.7,33.6,,
5955.0,1.0159260000000003,-12.703222271096472,0.0,0.0,-32.29,0.44105777128468837
5956.0,1.0363448706914808,-26.619699760457912,0.0,0.0,,
5957.0,1.0210800937957094,-15.368686742892464,208.06,36.6,,
5958.0,0.9935338696805484,-21.569409580726354,209.8,102.6,,
5959.0,1.0118870632517134,-35.79146120545231,160.0,50.0,,
5960.0,1.0169221756731062,-33.515273573253616,-0.0,0.0,,
5961.0,1.0134830989248673,-46.65350103689263,113.5,11.5,,
5962.0,1.0427071229199691,-21.776287586871007,64.27,22.9,,
5963.0,1.0713532923562634,45.33618346408027,0.0,-0.0,,
5964.0,1.005428,-21.841875287715325,0.0,0.0,9.35,7.751743409794203
5965.0,0.9978225782886159,10.354141195417405,144.5,67.8,,
5966.0,1.0217210603275573,-25.588858592414915,62.57,22.7,,
5967.0,1.0309751472534674,-22.657179762555824,-0.0,-0.0,,
5968.0,1.0470423489297516,-21.55296623230595,-0.0,-0.0,,
5969.0,1.0365652890173946,14.000371107251413,99.5,28.09,,
5970.0,1.017378,-41.122208598936275,0.0,0.0,127.57,-12.240874599846187
5971.0,1.076888,5.499423691983028,0.0,0.0,1221.2,416.98481161705
5972.0,1.0176640201916798,-15.383509264570993,148.2,65.3,,
5973.0,1.0553320000000002,-11.963162721821172,0.0,0.0,102.8,16.745611822176624
5974.0,1.0233380307109248,11.665011993774337,0.0,0.0,,
5975.0,1.0347,-30.906499111278386,0.0,0.0,60.4,13.594631925238398
5976.0,1.0453985118110656,-24.69142015148458,0.0,-0.0,,
5977.0,1.030489,67.95680338137944,0.0,0.0,310.7,-32.36043807107543
5978.0,1.0007837977370915,-26.60826696393102,3.5,0.9,,
5979.0,1.040281929344011,27.663045105941997,-0.0,-0.0,,
5980.0,1.05163,-21.370935164400805,0.0,0.0,269.1,120.34215374881686
5981.0,0.9911272686115885,-25.36569455246174,17.12,1.3,,
5982.0,1.0252393153617672,-33.43550705679405,0.0,0.0,,
5983.0,1.0618779999999999,-14.540441962238496,0.0,0.0,-102.5,67.72128262428814
5984.0,1.0185180162437126,-32.18712954722939,27.53,12.1,,
5985.0,1.1204909999999997,-20.531751687618286,0.0,0.0,560.66,190.38318020521746
5986.0,1.103376,33.9083166343228,0.0,0.0,1499.6,893.8452317003131
5987.0,1.0349133622572253,-13.659508731206545,24.04,1.68,,
5988.0,1.069038,8.020509764387123,0.0,0.0,492.0,-35.93760079249088
5989.0,1.0508752060286943,-24.979718921625548,83.1,26.1,,
5990.0,1.0209949826417772,-10.147080491569914,0.0,-0.0,,
5991.0,1.012716,-50.047304777422795,0.0,0.0,854.6,-150.11382390368726
5992.0,1.019811916394005,-24.149094488089393,408.9,77.3,,
5993.0,1.0384845037556143,-10.34261128156573,0.0,-0.0,,
5994.0,1.036793,-14.85645085930193,0.0,0.0,-87.3,-7.373678938919092
5995.0,1.0050942229591038,-28.107501621590014,18.52,6.1,,
5996.0,1.0457055055531137,4.595040621249994,-0.0,-0.0,,
5997.0,1.0393081070183763,-14.303992345366419,25.83,12.5,,
5998.0,1.02348,9.753336458900938,0.0,0.0,-68.1,0.21756830005509897
5999.0,1.0452065538968183,-28.625444733092277,36.04,-8.0,,
6000.0,1.085353,16.641541337295088,0.0,0.0,617.7,336.5341178440656
6001.0,1.036406,16.26678926530336,0.0,0.0,19.2,-1.3805318826663537
6002.0,1.0293074884549362,-23.444822066022077,4.61,1.7,,
6003.0,1.0115523130651223,-33.75634498685838,7.01,2.3,,
6004.0,1.059485856231276,-47.66179041935415,0.0,0.0,,
6005.0,1.102229869587246,-17.405568849641487,0.0,-0.0,,
6006.0,1.0442811047276033,-17.733709824213626,0.0,0.0,,
6007.0,1.0642405377385986,-7.386950786787598,191.96,38.57,,
6008.0,1.0099323636732793,14.785757746924677,0.0,-0.0,,
6009.0,1.008417497071955,-51.42295252288682,20.82,7.9,,
6010.0,1.0745991700968625,-23.223794726537935,0.0,0.0,,
6011.0,1.003207283722575,-15.84090989092704,11.41,0.7,,
6012.0,0.948958631495697,-25.939852575022684,-8.81,2.9,,
6013.0,0.9985187092083626,-33.6197912630763,105.8,51.8,,
6014.0,1.05097059560368,-0.5474709727116918,0.04,-0.05,,
6015.0,1.0284501228034637,-0.7200817926425672,-0.0,0.0,,
6016.0,0.9729623735502085,-51.96276502349647,92.1,45.0,,
6017.0,1.0252033755300094,12.054548976704723,-0.0,0.0,,
6018.0,1.0026727166149054,-27.280491912067728,27.53,17.0,,
6019.0,1.040548633468207,-14.884033778646794,0.0,0.0,,
6020.0,1.0301415164866994,-19.406552662455223,0.1,-19.3,,
6021.0,1.0008630322290255,1.436390614959846,-0.0,0.0,,
6022.0,0.999453831805392,-38.04923947752783,-0.0,-0.0,,
6023.0,1.0450440821340894,-24.622197920108132,9.01,3.0,,
6024.0,0.9910763710472879,-27.51908568548185,-0.0,-0.0,,
6025.0,1.026582337022964,16.073147570256673,-0.16,-1.92,,
6026.0,1.0440125989549018,-26.351404510738142,-0.0,-0.0,,
6027.0,1.0287465457045317,19.714008267385722,61.27,11.0,,
6028.0,1.0272697328705618,9.36600619106441,0.0,0.0,,
6029.0,0.9954701379298783,-36.33357740112082,23.03,7.6,,
6030.0,1.0175332201236331,14.432782907350747,48.8,6.9,,
6031.0,1.0446760651812694,-15.024389534552023,0.0,0.0,,
6032.0,0.9805038982458362,-27.031206382959645,-0.0,0.0,,
6033.0,1.013332,-21.328572109424286,0.0,0.0,49.87,9.334834903754626
6034.0,1.0318307737337402,-23.664451605763137,0.0,-0.0,,
6035.0,1.0156094261405886,-24.95727523819975,-18.52,6.1,,
6036.0,1.036335,-0.7330474628092725,0.0,0.0,820.2,292.3461777983674
6037.0,0.9964935339891102,-24.69914483485083,21.62,9.8,,
6038.0,1.040397641632926,-45.61854636488576,43.55,-20.5,,
6039.0,1.0375977571943946,-50.96742645070115,165.9,154.6,,
6040.0,1.023997174370693,-45.17882050486867,-57.46,-30.3,,
6041.0,1.0683155532296096,-47.70313089063187,0.0,0.0,,
6042.0,0.9356092690226465,-31.340995050186425,-0.0,-0.0,,
6043.0,0.9662525296150183,-31.057279014002912,49.76,15.0,,
6044.0,1.0335732193614888,-2.2109790166245906,117.5,16.7,,
6045.0,1.0170504728771836,0.880959483319605,-0.2,-0.98,,
6046.0,1.094629,-11.201008993486132,0.0,0.0,636.63,-72.24593088285548
6047.0,1.0200987962599617,7.678005224393101,79.49,22.7,,
6048.0,0.9761102911399545,-27.90318988105002,6.61,1.9,,
6049.0,1.0030424014490142,-7.597606657836842,-0.0,-0.0,,
6050.0,1.0144720888811738,13.297520060269525,0.0,0.0,,
6051.0,0.9560082098149959,-16.72655112395994,5.61,2.0,,
6052.0,1.0172867904814775,18.708624408058732,-0.0,-0.0,,
6053.0,1.050636096288083,-26.2996214307479,412.1,79.3,,
6054.0,1.040191642562097,-30.013328645717962,4.1,1.4,,
6055.0,1.032882506406423,-3.9390350622516683,19.32,7.0,,
6056.0,1.0586256451235923,-25.27491158305741,0.0,0.0,,
6057.0,1.0224749973079434,-0.11294399899672115,47.65,19.4,,
6058.0,1.0360637584196837,10.416989406287923,0.0,-0.0,,
6059.0,1.0307673408869356,-36.051865885522155,35.14,14.3,,
6060.0,1.0687452411061191,-38.19195154259623,0.0,0.0,,
6061.0,1.0036164149688174,-28.786226365472007,15.02,9.0,,
6062.0,1.0012370330463167,-24.33959780267006,13.31,2.8,,
6063.0,1.001311828775755,-25.37150086938159,61.36,23.66,,
6064.0,1.1701901140647344,-17.443270002557867,-0.0,0.0,,
6065.0,1.0274909495765554,-18.995575682292426,25.73,9.3,,
6066.0,1.0210940982887997,-12.13595942431345,0.0,0.0,,
6067.0,1.0201088198252481,-35.36404100383297,-0.0,-0.0,,
6068.0,1.0326719225300456,13.164496203174,0.0,0.0,,
6069.0,0.9819584862463432,-4.261191981202258,-0.0,-0.0,,
6070.0,1.0224258945383946,-22.55493010469727,-14.58,-5.96,,
6071.0,1.0387633048604452,-15.618429799791526,163.5,35.6,,
6072.0,1.1400056514637869,-18.473867729970035,47.6,41.3,,
6073.0,1.0085783862540836,-4.25251572692599,27.9,4.0,,
6074.0,1.017390056548277,-33.00808874126076,2.7,0.9,,
6075.0,1.0487461397909499,-13.460324552947252,0.0,-0.0,,
6076.0,1.0803100930279939,-17.189746616048538,1.8,0.7,,
6077.0,1.0753949211839513,-13.112540972337111,-0.0,0.0,,
6078.0,0.9821856606386835,-24.03779957150817,0.0,-0.0,,
6079.0,1.0190899052717086,-19.38417578936584,160.2,89.89,,
6080.0,1.0531328691473085,-42.452999111173845,0.0,0.0,,
6081.0,0.9879510165909455,-24.068185994178258,5.81,1.4,,
6082.0,0.9858007570801416,-25.862335619129787,6.01,1.5,,
6083.0,1.0468284182279917,12.848861361620362,111.5,147.5,,
6084.0,1.0158694949577465,66.81510826282596,-0.0,-0.0,,
6085.0,1.0049915689628188,17.95507442248481,-0.0,0.0,,
6086.0,1.0174019999999993,5.998546180728111,0.0,0.0,88.2,-9.833735417775443
6087.0,1.0135888709155945,0.7633908975059769,27.9,4.0,,
6088.0,1.0697640000000002,6.286503786914301,0.0,0.0,-278.2,54.08864240720597
6089.0,1.0268405198137793,-31.20505888729166,26.23,8.6,,
6090.0,1.030088,-38.85895715864337,0.0,0.0,60.4,11.38407178952962
6091.0,1.0133999323699163,-8.18326419194024,-0.0,-0.0,,
6092.0,1.035378,-39.58676983445581,0.0,0.0,774.9,-58.985444502250985
6093.0,1.0060307009824896,-40.709810366707124,21.02,12.4,,
6094.0,1.0235980766052504,-26.488026013902036,0.0,0.0,,
6095.0,1.0500563394667466,49.764518132285055,0.0,-0.0,,
6096.0,1.0368102449340242,-22.733446203088906,0.0,0.0,,
6097.0,1.0208101753525491,17.77507341259646,-0.0,0.0,,
6098.0,1.1129858739765943,-21.41336741869903,-0.0,-0.0,,
6099.0,1.0459853656624998,-0.15140469401997494,0.3,2.0,,
6100.0,1.0413409999999999,2.734704359433605,0.0,0.0,-139.51,7.736892064073885
6101.0,1.023738941814329,-10.83106255065306,103.0,40.2,,
6102.0,1.0224316339804236,-26.450253893829967,-0.0,0.0,,
6103.0,1.013429,-19.268069830771726,0.0,0.0,164.5,0.6433870532006623
6104.0,1.046826908975465,-12.131523878667021,93.12,4.99,,
6105.0,1.010683,-25.05405899620339,0.0,0.0,84.9,44.772526172832876
6106.0,0.9548294166991287,-27.87159549472442,1.3,3.8,,
6107.0,1.0112414236243754,-35.64573286489243,128.6,27.8,,
6108.0,1.0388861705538746,34.94965865150146,-0.0,-0.0,,
6109.0,1.0073845087428155,-8.622108285557363,176.75,51.7,,
6110.0,1.0524626886354325,-35.52515968333799,78.59,16.0,,
6111.0,1.0246692753534898,-12.10962754521154,13.9,1.9,,
6112.0,1.0222677060813201,-9.23567061286804,45.28,15.27,,
6113.0,0.9645724121375641,-28.240677967803194,0.0,-0.0,,
6114.0,1.0424598286525715,-9.458719430369849,0.0,0.0,,
6115.0,1.0279916977187589,-7.7229241024991095,-0.0,-0.0,,
6116.0,1.0502514923236936,-15.699721202498239,0.0,-0.0,,
6117.0,0.975156401804719,-27.14674517635814,0.0,-0.0,,
6118.0,1.0222911702848987,27.46166164428247,82.55,30.58,,
6119.0,1.0363461501609954,-15.68038651349972,221.25,72.56,,
6120.0,1.024222,21.44443054696029,0.0,0.0,58.6,34.765559980889826
6121.0,1.079688511181036,-18.896442359956513,16.12,5.8,,
6122.0,1.0626401286385256,-18.97966931470563,3.7,1.4,,
6123.0,1.0144724137845529,-10.865424540533787,55.8,7.9,,
6124.0,1.025031,17.187887498817844,0.0,0.0,490.0,157.63160184570148
6125.0,0.9821948098193888,-23.810152914855554,0.0,-0.0,,
6126.0,1.0118927913765874,-21.836276789438816,118.4,16.9,,
6127.0,1.046210906844304,-47.27686763152492,-0.1,68.5,,
6128.0,0.9898804075454576,-34.047991118663546,27.23,8.9,,
6129.0,1.033744,-10.25898843504673,0.0,0.0,356.0,89.27710594602532
6130.0,1.0264439999999997,38.92696143466262,0.0,0.0,49.4,29.454146732732617
6131.0,1.133869,19.49947018880088,0.0,0.0,602.4,295.23261771492946
6132.0,1.0094316176286016,-49.79017314911758,60.67,5.9,,
6133.0,1.0405140656185203,-23.26546290276035,109.0,28.3,,
6134.0,1.0323440739764838,-53.16189861564387,42.55,6.5,,
6135.0,0.9643345306157243,-56.065938887145464,2.2,0.5,,
6136.0,1.0169783492077988,9.225369192147388,58.8,8.4,,
6137.0,1.0367111607580801,44.72852086514964,-0.0,-0.0,,
6138.0,1.0108819999999998,-44.267647540564205,0.0,0.0,-121.9,6.004375664528272
6139.0,1.0582265016958736,1.6293616426687947,76.89,35.1,,
6140.0,1.0274539680236854,-35.274187705844085,11.51,3.8,,
6141.0,1.0051829067744789,-25.954831405194355,44.05,16.0,,
6142.0,1.0091308535515597,5.128533398599159,116.2,16.5,,
6143.0,1.0107170374250567,-5.228827161719107,39.0,5.5,,
6144.0,0.9872240000000002,-26.84610772186463,0.0,0.0,9.9,1.188912131831366
6145.0,1.019556,-32.95960320813084,0.0,0.0,190.58,3.022344441134017
6146.0,1.0253877506263003,-11.628522897753262,0.0,-0.0,,
6147.0,1.0189616694807595,-26.155826318694753,-0.0,0.0,,
6148.0,0.9668598740712397,-31.03382639516803,8.71,5.4,,
6149.0,1.0143740995355106,16.891084708388995,39.05,24.8,,
6150.0,1.0157521246440302,-20.981626105230276,15.32,5.0,,
6151.0,1.0273387289614364,-23.46566147389559,60.67,33.2,,
6152.0,1.0147323127577852,54.635932826361774,-0.0,-0.0,,
6153.0,1.019885,-16.573537723348537,0.0,0.0,94.3,11.075984062472003
6154.0,1.054276350760835,-26.770706191385283,0.0,0.0,,
6155.0,0.9737085220317506,28.69749164865147,67.98,54.6,,
6156.0,1.008625741238305,-36.142024842284066,95.9,26.2,,
6157.0,1.0145218963400164,-19.336493614272698,160.2,88.7,,
6158.0,1.087970841499793,-13.934071216168478,-0.0,-0.0,,
6159.0,1.0201369549505903,-23.72934721246603,0.0,-0.0,,
6160.0,1.034983495440245,9.206974293552092,-0.0,-0.0,,
6161.0,1.0236144929531514,-45.33234657860171,383.6,-37.9,,
6162.0,0.9914046127258923,-27.445175177747824,0.0,0.0,,
6163.0,1.0313690688327848,-21.346223219756546,0.0,-0.0,,
6164.0,1.0631670218515616,13.77080523033291,-0.0,-0.0,,
6165.0,0.9888328259164665,-27.866783428405732,-0.0,-0.0,,
6166.0,1.0293347283040233,-5.126884015277402,67.28,-0.33,,
6167.0,1.0152126325401625,10.84189842116618,152.6,61.8,,
6168.0,1.047693,-13.117510218496786,0.0,0.0,26.3,0.9353129660836643
6169.0,1.033616,10.325220676781374,0.0,0.0,-85.8,13.06418088356661
6170.0,0.9974072304377443,-5.571057186077533,47.3,6.7,,
6171.0,1.0177119908788892,21.53698569840062,28.93,0.2,,
6172.0,0.9861898226239076,-22.666373619353035,66.97,14.1,,
6173.0,1.0062933903154032,37.90068928618947,-6.3,-3.18,,
6174.0,1.0050384814223332,-48.26057221745061,289.1,84.2,,
6175.0,1.0238859999999999,-5.119488180167166,0.0,0.0,405.8,61.375080699092365
6176.0,1.021704901328201,-33.655737196640196,16.72,5.5,,
6177.0,0.9967556897835012,-24.716991504162714,18.42,5.3,,
6178.0,1.0378138040917293,-24.049070538554542,91.0,28.4,,
6179.0,1.036613,-39.736488736575865,0.0,0.0,65.9,8.175811293057912
6180.0,1.039510819516547,13.734503569839752,0.0,-0.0,,
6181.0,1.000322,2.8179370339824263,0.0,0.0,540.0,39.7814748758712
6182.0,1.054529,-26.75373709989059,0.0,0.0,55.8,9.505226327793679
6183.0,1.0276651994735029,-53.61439825100251,59.37,12.7,,
6184.0,1.0058845007821824,-36.5915961017591,16.72,5.5,,
6185.0,1.0163699045115293,-25.32188038734374,-0.0,-0.0,,
6186.0,1.0270655351123112,-53.813709691986446,63.07,13.4,,
6187.0,1.0511220061221653,-41.33314722264283,-0.0,0.0,,
6188.0,0.9803089100442188,-51.033482929102846,209.9,38.0,,
6189.0,1.0305927284204923,-40.140697988858626,131.9,50.6,,
6190.0,1.0445957001409272,-10.807823907542463,141.52,50.48,,
6191.0,1.0101826402827219,-36.11029976068191,-2.91,-0.62,,
6192.0,1.0234615626007124,-43.072578138994,50.56,5.9,,
6193.0,1.0078469207488763,-11.026216133613689,165.4,130.5,,
6194.0,1.023683182396913,-15.906805796397304,0.0,-0.0,,
6195.0,0.987302755948428,-31.267240440551497,0.0,0.0,,
6196.0,1.0479743399168089,-15.38731934033269,17.52,6.1,,
6197.0,1.0216984059363778,-13.463938660150996,126.7,46.1,,
6198.0,1.022413789522038,-21.684201213115283,154.2,22.0,,
6199.0,1.0689819976124557,-11.923821889192617,-4.82,-0.88,,
6200.0,0.9705889224203585,-20.554038419812095,0.0,-0.0,,
6201.0,1.049209,-29.560429082142136,0.0,0.0,310.4,27.90930953972162
6202.0,1.0433789141979524,4.856357651831999,83.79,33.1,,
6203.0,1.0671459772463279,-26.911531038926512,14.02,5.6,,
6204.0,1.02934,-19.076900550968233,0.0,0.0,767.5,-102.60050907817235
6205.0,1.0138577490889065,-20.578790857816006,-0.0,0.0,,
6206.0,1.0350355854696822,0.14902173788342013,-7.62,-2.52,,
6207.0,1.0367200000000003,-12.147383529228861,0.0,0.0,411.8,67.33909025024688
6208.0,1.0060886930222674,-25.11518042954455,18.72,7.9,,
6209.0,1.0215636549795268,-48.446065256806854,69.48,19.7,,
6210.0,1.0045350710947951,-22.121314517930102,253.2,78.1,,
6211.0,1.0121619778102025,-6.433393545798676,48.8,6.9,,
6212.0,1.0218578468008201,-4.824804388064269,117.0,19.2,,
6213.0,0.9997481545740192,-23.802195757244224,-0.0,-0.0,,
6214.0,1.0099496365267209,-32.67340824887564,7.61,2.5,,
6215.0,1.014714439036437,-28.992317760586335,-0.0,0.0,,
6216.0,1.0056764606867834,-33.820832080421205,13.72,4.5,,
6217.0,1.0335851306772217,-43.20815868069211,-0.0,-0.0,,
6218.0,1.0262451063560887,5.761414106671422,88.8,35.1,,
6219.0,1.028471313484932,-12.00651935935862,-0.0,-0.0,,
6220.0,1.0515566460110057,-22.597433987967126,231.9,27.6,,
6221.0,1.0355054659950138,59.61009786024531,0.0,0.0,,
6222.0,1.068031288537299,53.63996847052396,-11.79,-22.64,,
6223.0,0.9355841529004507,-30.130308518895852,0.0,0.0,,
6224.0,0.9975135556128734,-12.353629115465127,0.0,0.0,,
6225.0,1.0572781537050169,-18.57934436758368,-0.0,0.0,,
6226.0,1.001333521052799,-27.969129973612972,-0.0,0.0,,
6227.0,1.0245017545592288,19.886590135840084,88.0,70.3,,
6228.0,1.0025083662984304,4.464141756710535,26.9,3.8,,
6229.0,1.0024144961099777,-40.07433614191114,26.43,5.5,,
6230.0,0.9704721433731364,-28.83447851217702,-0.0,-0.0,,
6231.0,1.0326422762164638,-7.963344467156382,-0.0,0.0,,
6232.0,1.0385915619034258,-25.3682214558176,49.25,12.0,,
6233.0,1.0176580000000002,4.790964539394488,0.0,0.0,879.6,169.2211686691941
6234.0,1.0018148832753628,-18.042967864345016,227.6,71.0,,
6235.0,1.0896853354689486,-24.83540999265935,16.52,-0.0,,
6236.0,1.0202522095708588,-12.316655408230003,2.5,-0.0,,
6237.0,1.01301,-20.84121091951382,0.0,0.0,-83.33,2.7054323879721403
6238.0,1.0485864657666633,2.0100269577523138,-0.0,0.0,,
6239.0,1.0265010000000003,-44.974784554351935,0.0,0.0,5.3,10.863558319111672
6240.0,1.0713682985521698,-33.820400091532726,0.0,-0.0,,
6241.0,1.0138644915313666,-29.50369813922651,-0.0,0.0,,
6242.0,1.0188919999999997,-20.634495748464108,0.0,0.0,81.3,9.204479992977042
6243.0,1.033075107912491,-44.18900288563955,88.41,34.42,,
6244.0,0.9756952772410973,-49.611144808378725,0.0,-0.0,,
6245.0,1.0810364664892804,-11.019584600043123,-0.0,-0.0,,
6246.0,1.0197743305421094,-37.08625730872327,-0.0,0.0,,
6247.0,0.9998773296879697,-25.586382707242407,0.0,-0.0,,
6248.0,1.1152996614294073,-21.00197623525197,-0.6,-1.58,,
6249.0,1.0409390000000003,-41.01404569347022,0.0,0.0,333.2,132.9111362436164
6250.0,0.9746553662381556,-22.230084061297056,0.0,-0.0,,
6251.0,1.0682164016338873,-1.5777269596707986,380.53,113.37,,
6252.0,1.0194658372265593,-29.464750400930136,164.7,44.5,,
6253.0,1.0388333460617416,-25.32698163437895,128.8,29.3,,
6254.0,0.9856172780783644,-54.78664457615738,0.0,-0.0,,
6255.0,1.0858851435662522,-33.42859082130304,-0.0,0.0,,
6256.0,1.0822121854577553,-18.806257886256464,0.0,0.0,,
6257.0,1.128055684882846,-20.476521243141015,0.0,-0.0,,
6258.0,1.017691929052551,-19.748236484476,11.61,2.5,,
6259.0,1.0229427351097213,-24.488449773461447,178.0,33.8,,
6260.0,0.9898915896507253,-25.21698249368409,47.55,29.4,,
6261.0,1.022722692832393,-54.59618011545544,75.88,11.2,,
6262.0,1.0189207100026658,-25.80023716751444,12.81,4.7,,
6263.0,1.0330507923639207,13.200153119025112,0.0,-0.0,,
6264.0,0.993191662707095,-26.21068435400627,0.0,0.0,,
6265.0,1.001691728549342,-24.289363142396805,46.56,9.25,,
6266.0,1.0096634556153417,-19.167721143298877,32.1,4.5,,
6267.0,1.0387864436449055,-23.84074641071514,91.3,18.1,,
6268.0,1.0287652654223067,-9.134248017212961,112.17,-11.06,,
6269.0,1.0171584655581491,-18.207974148519817,-0.0,0.0,,
6270.0,1.02754,-17.323164548524485,0.0,0.0,450.4,-22.686021291525492
6271.0,1.0491555007015005,-19.4836288490921,3.7,2.6,,
6272.0,1.0452963305134206,39.09504899017631,125.9,-21.2,,
6273.0,1.007628469461908,-38.72852330177675,12.11,4.4,,
6274.0,1.0139645702446285,-13.385112393932497,441.2,200.7,,
6275.0,1.0143854401805228,-3.2168251744564835,122.8,37.2,,
6276.0,1.0025916222855267,-31.28132791593023,65.07,40.3,,
6277.0,1.0098530559634076,-19.93616766527596,153.7,21.9,,
6278.0,1.010300031268219,-27.314025838957424,15.22,4.9,,
6279.0,1.0084319999999998,-24.145692093794075,0.0,0.0,-32.89,15.22326900973694
6280.0,1.0173429999999999,-33.41932291858637,0.0,0.0,117.9,4.616097488691462
